timestamp,TP9,AF7,AF8,TP10,Right AUX
0.000,-8.789,-20.996,-31.250,-7.324,0.000
4.000,-22.949,-23.438,-35.156,-41.016,0.000
8.000,-35.645,-25.391,-35.156,-52.246,0.000
12.000,-36.621,-27.344,-34.668,-46.875,0.000
16.000,-22.461,-27.832,-34.180,-31.250,0.000
20.000,-3.906,-19.531,-31.738,-23.926,0.000
23.000,1.953,-18.066,-41.992,-35.156,0.000
27.000,0.488,-20.508,-43.457,-28.809,0.000
31.000,-20.020,-16.113,-37.109,-19.043,0.000
35.000,-11.719,-12.695,-32.715,-21.973,0.000
39.000,1.953,-11.230,-27.832,-16.113,0.000
43.000,-3.906,-10.742,-24.414,0.977,0.000
47.000,-20.020,-9.766,-20.508,21.973,0.000
51.000,-27.832,-10.742,-23.438,17.578,0.000
55.000,-20.508,-13.672,-34.180,1.465,0.000
59.000,-1.465,-11.230,-36.621,7.324,0.000
62.000,4.395,-8.301,-41.504,20.508,0.000
66.000,-16.113,-11.719,-44.434,7.324,0.000
70.000,-26.367,-14.160,-41.992,-6.836,0.000
74.000,-2.930,-7.812,-42.969,10.742,0.000
78.000,19.043,-6.836,-35.156,38.086,0.000
82.000,26.855,-3.418,-23.926,44.922,0.000
86.000,25.391,0.977,-25.391,35.645,0.000
90.000,10.742,2.930,-26.855,51.270,0.000
94.000,16.602,6.836,-27.832,53.223,0.000
98.000,32.715,6.348,-27.832,9.766,0.000
102.000,53.223,11.230,-20.020,-20.020,0.000
105.000,57.129,9.766,-21.484,-5.859,0.000
109.000,27.832,5.859,-21.484,15.625,0.000
113.000,11.230,9.277,-17.578,20.996,0.000
117.000,26.855,6.836,-22.461,31.738,0.000
121.000,39.062,1.465,-23.926,40.039,0.000
125.000,17.090,1.465,-21.973,30.762,0.000
129.000,-1.953,0.977,-24.414,22.949,0.000
133.000,12.695,-3.418,-21.973,26.367,0.000
137.000,37.598,-3.906,-16.113,39.062,0.000
141.000,45.410,3.418,-17.090,40.527,0.000
145.000,29.785,3.906,-15.137,39.551,0.000
148.000,22.461,0.000,-11.230,48.828,0.000
152.000,27.344,-7.324,-9.277,46.875,0.000
156.000,24.902,-10.254,-12.207,42.969,0.000
160.000,13.184,-6.348,-12.207,50.293,0.000
164.000,15.137,-10.742,-9.277,56.641,0.000
168.000,34.180,-10.254,-11.719,59.082,0.000
172.000,57.129,-6.836,-19.043,38.574,0.000
176.000,77.637,-9.766,-23.926,2.930,0.000
180.000,83.496,-9.766,-22.949,-11.719,0.000
184.000,23.438,-9.766,-21.973,0.488,0.000
187.000,-12.207,-9.766,-24.414,14.648,0.000
191.000,15.137,-10.742,-18.555,23.438,0.000
195.000,2.441,-18.066,-19.043,9.277,0.000
199.000,1.465,-19.043,-26.367,-7.812,0.000
203.000,21.484,-12.207,-22.949,-8.301,0.000
207.000,12.695,-9.766,-24.414,-5.371,0.000
211.000,-21.973,-15.625,-28.320,10.742,0.000
215.000,-45.898,-20.996,-28.809,10.742,0.000
219.000,-44.922,-21.973,-24.414,0.000,0.000
223.000,-36.621,-21.484,-28.809,2.930,0.000
227.000,-25.879,-25.879,-33.691,9.766,0.000
230.000,-30.762,-33.203,-30.762,-2.441,0.000
234.000,-37.598,-35.156,-30.762,-25.879,0.000
238.000,-33.691,-32.227,-31.738,-28.320,0.000
242.000,-24.902,-29.297,-30.273,-13.672,0.000
246.000,-19.043,-25.879,-26.367,-8.789,0.000
250.000,-20.996,-31.738,-32.227,-27.344,0.000
254.000,-20.996,-34.668,-33.691,-24.414,0.000
258.000,-12.695,-30.762,-29.297,-5.859,0.000
262.000,-17.090,-31.250,-22.949,-8.301,0.000
266.000,-39.551,-28.320,-20.996,-12.207,0.000
270.000,-50.293,-29.297,-18.066,-15.625,0.000
273.000,-40.039,-37.598,-20.996,-12.695,0.000
277.000,-19.531,-38.574,-26.367,-11.719,0.000
281.000,-5.371,-35.156,-31.250,-26.367,0.000
285.000,-19.531,-33.691,-29.785,-37.598,0.000
289.000,-31.250,-34.668,-27.344,-52.246,0.000
293.000,-30.273,-30.273,-33.203,-65.918,0.000
297.000,-43.945,-33.203,-28.809,-59.570,0.000
301.000,-43.457,-31.250,-24.902,-56.641,0.000
305.000,-41.992,-22.461,-25.879,-47.852,0.000
309.000,-43.457,-20.508,-26.855,-36.621,0.000
312.000,-43.457,-15.625,-22.461,-31.738,0.000
316.000,-45.898,-18.066,-20.996,-31.738,0.000
320.000,-49.316,-25.391,-27.832,-42.969,0.000
324.000,-59.082,-28.809,-35.645,-45.898,0.000
328.000,-43.945,-26.367,-40.527,-24.902,0.000
332.000,-16.113,-22.949,-25.391,-9.277,0.000
336.000,-36.133,-28.809,-20.996,-34.668,0.000
340.000,-68.848,-35.645,-33.691,-70.801,0.000
344.000,-69.824,-33.691,-27.832,-68.359,0.000
348.000,-65.918,-36.621,-29.785,-68.359,0.000
352.000,-83.984,-44.434,-34.668,-101.074,0.000
355.000,-114.258,-46.387,-31.738,-125.000,0.000
359.000,-135.254,-47.363,-32.227,-126.465,0.000
363.000,-141.113,-58.594,-33.203,-125.000,0.000
367.000,-147.949,-85.449,-36.133,-145.020,0.000
371.000,-138.672,-77.637,-32.227,-160.645,0.000
375.000,-136.719,-58.105,-27.832,-157.715,0.000
379.000,-145.020,-59.570,-34.180,-153.809,0.000
383.000,-153.320,-57.617,-36.621,-148.438,0.000
