timestamp,TP9,AF7,AF8,TP10,Right AUX
0.000,-17.578,16.113,-52.246,-38.086,0.000
4.000,-26.855,10.254,-55.176,-48.340,0.000
8.000,-30.762,6.348,-53.223,-49.805,0.000
12.000,-27.832,3.418,-59.082,-47.363,0.000
16.000,-22.461,1.953,-62.988,-55.664,0.000
20.000,-16.602,2.930,-59.082,-49.805,0.000
23.000,-15.625,6.348,-55.664,-44.922,0.000
27.000,-13.672,0.000,-50.781,-53.711,0.000
31.000,-4.395,-5.859,-45.898,-46.875,0.000
35.000,-7.324,-7.324,-47.852,-40.039,0.000
39.000,-26.855,-7.812,-50.293,-41.992,0.000
43.000,-27.344,-0.977,-47.363,-38.574,0.000
47.000,-28.809,-0.977,-42.480,-30.273,0.000
51.000,-29.297,-4.883,-42.480,-31.250,0.000
55.000,-14.160,-6.836,-41.504,-27.832,0.000
59.000,-27.832,-11.230,-36.133,-30.762,0.000
62.000,-50.781,-13.672,-34.180,-30.762,0.000
66.000,-58.105,-16.113,-37.109,-13.672,0.000
70.000,-52.246,-18.555,-34.668,-20.508,0.000
74.000,-50.293,-18.066,-35.156,-33.691,0.000
78.000,-51.758,-15.137,-36.621,-38.574,0.000
82.000,-43.945,-15.137,-39.062,-41.016,0.000
86.000,-34.668,-17.090,-42.480,-38.574,0.000
90.000,-38.574,-15.625,-40.039,-33.691,0.000
94.000,-46.387,-12.207,-36.133,-33.691,0.000
98.000,-38.574,-15.625,-34.668,-33.203,0.000
102.000,-26.367,-19.531,-35.645,-34.668,0.000
105.000,-26.855,-14.160,-36.621,-35.156,0.000
109.000,-18.555,-16.113,-39.062,-44.434,0.000
113.000,-12.695,-17.578,-39.062,-40.527,0.000
117.000,-22.461,-11.719,-32.227,-28.809,0.000
121.000,-29.785,-12.207,-29.297,-30.762,0.000
125.000,-41.992,-14.648,-33.691,-34.668,0.000
129.000,-30.762,-10.254,-35.156,-35.645,0.000
133.000,-21.973,-11.230,-35.645,-33.691,0.000
137.000,-13.672,-10.742,-35.645,-22.461,0.000
141.000,0.977,-8.301,-31.738,-31.250,0.000
145.000,-14.160,-11.230,-31.738,-35.156,0.000
148.000,-27.344,-11.230,-34.668,-23.926,0.000
152.000,-30.273,-11.719,-36.621,-30.273,0.000
156.000,-40.527,-13.184,-36.621,-18.066,0.000
160.000,-45.898,-14.160,-33.203,-8.789,0.000
164.000,-33.691,-15.137,-34.668,0.488,0.000
168.000,-26.855,-16.602,-36.621,13.184,0.000
172.000,-30.273,-17.090,-35.645,15.137,0.000
176.000,-27.344,-20.996,-33.203,8.789,0.000
180.000,-22.949,-21.973,-29.297,-0.488,0.000
184.000,-18.066,-20.996,-29.297,3.418,0.000
187.000,-20.020,-25.391,-34.668,5.371,0.000
191.000,-28.809,-29.785,-38.086,-6.836,0.000
195.000,-22.949,-31.250,-37.598,-17.090,0.000
199.000,-30.273,-31.738,-42.969,-9.277,0.000
203.000,-41.504,-30.273,-42.480,-13.184,0.000
207.000,-29.297,-31.738,-39.062,-20.020,0.000
211.000,-23.438,-36.621,-41.504,-17.578,0.000
215.000,-31.738,-35.645,-39.062,-6.348,0.000
219.000,-28.809,-31.250,-36.621,-4.395,0.000
223.000,-35.645,-33.203,-34.180,-10.742,0.000
227.000,-67.383,-34.668,-25.391,-13.184,0.000
230.000,-63.965,-34.180,-29.785,-30.762,0.000
234.000,-51.270,-39.062,-32.227,-21.973,0.000
238.000,-49.316,-40.039,-29.785,-2.441,0.000
242.000,-56.641,-40.039,-34.180,-6.836,0.000
246.000,-58.594,-40.039,-36.621,-15.625,0.000
250.000,-32.227,-39.551,-37.598,-5.371,0.000
254.000,-17.090,-39.062,-34.668,4.395,0.000
258.000,-33.203,-35.645,-35.156,-14.648,0.000
262.000,-47.363,-38.086,-37.109,-15.625,0.000
266.000,-38.574,-41.992,-38.574,5.371,0.000
270.000,-30.273,-42.480,-38.574,12.695,0.000
273.000,-28.320,-40.039,-35.156,6.348,0.000
277.000,-20.508,-34.180,-29.785,-6.348,0.000
281.000,-12.207,-32.715,-30.273,-0.977,0.000
285.000,-2.441,-27.344,-28.809,18.555,0.000
289.000,-6.836,-26.367,-25.879,15.625,0.000
293.000,3.418,-22.949,-23.438,8.301,0.000
297.000,13.184,-20.020,-23.438,3.418,0.000
301.000,14.160,-17.578,-25.879,-7.324,0.000
305.000,30.762,-10.742,-30.273,-12.207,0.000
309.000,-4.395,-7.324,-24.902,-7.812,0.000
312.000,-10.742,-7.812,-23.438,-9.766,0.000
316.000,6.348,-10.254,-32.227,-8.789,0.000
320.000,-12.207,-12.207,-34.180,-7.812,0.000
324.000,-41.016,-18.066,-31.250,-10.254,0.000
328.000,-106.445,-21.484,-27.832,-2.441,0.000
332.000,-102.051,-17.090,-25.391,-8.789,0.000
336.000,-71.777,-15.137,-27.832,-15.137,0.000
340.000,-67.383,-18.066,-30.762,-16.113,0.000
344.000,-53.223,-17.578,-31.738,-21.484,0.000
348.000,-41.504,-20.996,-36.133,-18.066,0.000
352.000,-34.180,-20.020,-34.180,-13.672,0.000
355.000,-38.086,-18.555,-37.109,-21.973,0.000
359.000,-23.926,-19.531,-46.875,-5.859,0.000
363.000,0.488,-16.602,-39.062,17.578,0.000
367.000,-21.973,-22.461,-29.297,-2.930,0.000
371.000,-48.828,-28.320,-24.902,-24.902,0.000
375.000,-40.039,-35.156,-22.461,-18.555,0.000
379.000,-23.438,-48.340,-30.273,-6.348,0.000
383.000,-29.297,-54.688,-26.855,-2.441,0.000
387.000,-35.156,-58.105,-16.113,-7.324,0.000
391.000,-29.297,-62.500,-9.277,0.488,0.000
395.000,-28.320,-66.406,-3.906,2.930,0.000
398.000,-27.832,-69.336,-1.953,4.883,0.000
402.000,-30.762,-73.242,-2.441,18.555,0.000
406.000,-19.043,-72.754,1.953,24.414,0.000
410.000,-7.324,-69.824,7.812,22.949,0.000
414.000,-7.812,-79.102,2.441,20.508,0.000
418.000,-5.371,-83.984,5.371,15.625,0.000
422.000,-2.930,-79.590,12.695,24.902,0.000
426.000,-13.184,-78.613,12.207,30.273,0.000
430.000,-37.598,-77.637,10.742,29.297,0.000
434.000,-33.691,-78.125,13.672,40.039,0.000
437.000,-24.902,-74.707,13.184,32.227,0.000
441.000,-26.855,-73.242,7.324,35.645,0.000
445.000,-28.320,-80.078,9.766,34.180,0.000
449.000,-12.207,-78.613,10.742,43.945,0.000
453.000,-11.719,-79.102,12.695,50.293,0.000
457.000,-22.461,-80.566,16.602,30.762,0.000
461.000,-9.766,-77.637,9.766,31.738,0.000
465.000,-14.648,-80.078,6.348,31.738,0.000
469.000,-24.902,-80.078,11.719,23.926,0.000
473.000,-17.090,-77.148,14.160,34.668,0.000
477.000,-6.836,-72.754,13.672,38.086,0.000
480.000,-1.465,-66.895,12.695,24.902,0.000
484.000,-6.348,-66.406,16.113,12.695,0.000
488.000,-19.043,-68.359,15.625,18.066,0.000
492.000,-16.113,-64.941,11.719,18.555,0.000
496.000,3.906,-59.082,9.277,18.066,0.000
500.000,-2.441,-63.477,2.930,20.020,0.000
504.000,-27.832,-66.406,2.441,18.066,0.000
508.000,-21.484,-65.430,5.859,14.648,0.000
512.000,-27.832,-66.895,-0.977,9.277,0.000
516.000,-44.434,-67.871,1.465,9.277,0.000
520.000,-44.434,-61.523,6.348,16.602,0.000
523.000,-38.574,-62.012,2.930,13.184,0.000
527.000,-24.414,-63.965,0.977,-0.488,0.000
531.000,2.441,-64.453,4.395,0.000,0.000
535.000,20.996,-64.941,3.418,7.812,0.000
539.000,-42.480,-64.941,3.906,10.254,0.000
543.000,-92.285,-64.453,7.324,13.184,0.000
547.000,-71.289,-61.523,5.859,16.113,0.000
551.000,-67.871,-63.965,-3.418,13.184,0.000
555.000,-70.801,-65.918,-7.812,8.789,0.000
559.000,-57.617,-63.477,-7.324,-4.395,0.000
562.000,-44.434,-59.082,-6.348,-17.090,0.000
566.000,-45.898,-60.059,-5.371,-24.902,0.000
570.000,-52.246,-62.988,-5.859,-35.156,0.000
574.000,-41.016,-61.523,-7.324,-25.391,0.000
578.000,-40.039,-52.734,-4.883,-14.160,0.000
582.000,-48.828,-48.828,-6.348,-13.184,0.000
586.000,-37.598,-54.688,-17.090,-5.371,0.000
590.000,-29.785,-51.270,-20.020,-15.625,0.000
594.000,-17.090,-48.828,-17.578,-16.602,0.000
598.000,13.184,-52.734,-21.484,-15.625,0.000
602.000,18.555,-49.805,-27.832,-20.996,0.000
605.000,27.344,-44.922,-25.391,-29.785,0.000
609.000,-4.395,-41.504,-22.461,-24.902,0.000
613.000,-100.586,-45.898,-18.066,-12.695,0.000
617.000,-111.328,-43.945,-15.137,-2.441,0.000
621.000,-77.148,-40.039,-16.602,1.953,0.000
625.000,-64.941,-37.598,-12.207,-2.930,0.000
629.000,-59.082,-37.109,-12.695,-11.719,0.000
633.000,-48.340,-38.086,-18.066,-12.207,0.000
637.000,-42.480,-32.227,-15.137,-5.859,0.000
641.000,-43.457,-29.297,-10.254,-6.836,0.000
645.000,-40.527,-30.273,-17.090,4.883,0.000
648.000,-28.320,-28.320,-17.578,13.672,0.000
652.000,-29.297,-27.832,-16.113,-1.953,0.000
656.000,-36.133,-28.320,-19.043,-10.254,0.000
660.000,-37.598,-26.367,-16.113,-21.973,0.000
664.000,-42.480,-29.297,-20.020,-41.016,0.000
668.000,-40.039,-29.297,-23.438,-43.457,0.000
672.000,-31.738,-27.344,-25.391,-41.504,0.000
676.000,-23.438,-27.832,-31.738,-46.387,0.000
680.000,-7.324,-25.879,-31.250,-42.969,0.000
684.000,4.395,-27.344,-33.203,-39.551,0.000
687.000,4.883,-22.949,-33.691,-34.180,0.000
691.000,-0.977,-15.625,-33.203,-22.949,0.000
695.000,-55.176,-21.973,-33.691,-25.879,0.000
699.000,-84.473,-26.855,-28.320,-31.738,0.000
703.000,-66.895,-29.785,-31.250,-26.367,0.000
707.000,-57.129,-31.738,-35.156,-29.785,0.000
711.000,-63.965,-33.691,-30.762,-40.039,0.000
715.000,-67.871,-36.133,-26.367,-39.551,0.000
719.000,-60.059,-33.203,-31.738,-29.785,0.000
723.000,-55.664,-30.762,-34.180,-36.621,0.000
727.000,-50.293,-32.715,-30.762,-43.945,0.000
730.000,-55.664,-36.133,-35.645,-41.016,0.000
734.000,-51.270,-32.227,-33.691,-26.855,0.000
738.000,-49.805,-30.273,-32.715,-16.113,0.000
742.000,-65.918,-40.039,-43.457,-34.180,0.000
746.000,-56.152,-42.480,-43.945,-32.227,0.000
750.000,-47.852,-37.598,-34.668,-24.902,0.000
754.000,-60.547,-38.086,-33.691,-40.527,0.000
758.000,-58.594,-40.039,-33.691,-42.480,0.000
762.000,-41.992,-41.504,-28.320,-35.645,0.000
766.000,-26.367,-38.086,-26.855,-23.926,0.000
770.000,-16.113,-34.180,-26.855,-16.113,0.000
773.000,-18.555,-34.180,-25.879,-22.949,0.000
777.000,-21.973,-39.551,-23.926,-35.645,0.000
781.000,-26.367,-38.574,-23.926,-27.344,0.000
785.000,-46.387,-33.203,-22.949,-13.184,0.000
789.000,-41.992,-30.762,-22.461,-11.230,0.000
793.000,-31.250,-28.320,-25.391,-23.926,0.000
797.000,-38.086,-33.691,-30.273,-23.926,0.000
801.000,-57.129,-37.598,-24.902,-4.883,0.000
805.000,-54.688,-30.273,-19.531,1.465,0.000
809.000,-46.387,-25.879,-26.367,-16.602,0.000
812.000,-53.223,-30.273,-27.344,-29.785,0.000
816.000,-37.598,-35.156,-25.879,-20.996,0.000
820.000,-6.348,-40.039,-26.855,-8.789,0.000
824.000,-6.836,-25.391,-32.227,-18.066,0.000
828.000,-25.879,-9.766,-43.945,-36.621,0.000
832.000,-46.387,-19.043,-46.875,-48.340,0.000
836.000,-59.082,-24.902,-48.340,-50.293,0.000
840.000,-54.688,-14.648,-52.734,-48.828,0.000
844.000,-56.641,-0.488,-60.059,-67.871,0.000
848.000,-66.406,2.930,-62.012,-73.242,0.000
852.000,-65.430,1.465,-58.594,-78.125,0.000
855.000,-90.820,0.977,-55.664,-107.422,0.000
859.000,-90.820,5.859,-66.406,-118.164,0.000
863.000,-64.453,14.648,-72.266,-112.305,0.000
867.000,-70.312,15.625,-74.219,-119.141,0.000
871.000,-74.707,19.531,-78.125,-116.211,0.000
875.000,-94.727,19.531,-80.078,-123.047,0.000
879.000,-104.980,18.555,-81.055,-131.348,0.000
883.000,-99.609,23.438,-81.543,-130.859,0.000
887.000,-93.750,20.996,-92.285,-140.625,0.000
891.000,-67.871,24.414,-95.215,-136.719,0.000
894.000,-42.480,30.273,-89.844,-138.184,0.000
898.000,-38.086,26.367,-91.797,-149.902,0.000
902.000,-95.703,26.855,-89.844,-134.766,0.000
906.000,-146.484,30.273,-85.449,-105.957,0.000
910.000,-127.441,34.180,-82.520,-95.215,0.000
914.000,-104.980,34.180,-74.707,-98.633,0.000
918.000,-100.586,29.785,-75.195,-111.328,0.000
922.000,-90.332,25.879,-87.402,-106.934,0.000
926.000,-79.590,21.973,-82.520,-99.609,0.000
930.000,-72.266,20.020,-73.730,-110.840,0.000
934.000,-58.594,22.461,-75.195,-103.027,0.000
937.000,-52.246,20.996,-72.266,-81.055,0.000
941.000,-52.246,17.090,-65.918,-72.266,0.000
945.000,-47.363,13.672,-62.988,-78.613,0.000
949.000,-33.691,8.789,-65.918,-69.824,0.000
953.000,-23.438,10.254,-64.453,-61.523,0.000
957.000,-19.043,7.324,-60.547,-69.336,0.000
961.000,-17.578,3.906,-54.199,-58.105,0.000
965.000,-27.832,9.277,-54.688,-55.176,0.000
969.000,-43.945,5.859,-51.758,-58.594,0.000
973.000,-35.156,9.277,-48.828,-47.363,0.000
977.000,-23.438,2.441,-51.758,-53.223,0.000
980.000,-10.254,-2.930,-49.316,-55.176,0.000
984.000,1.465,5.859,-50.293,-43.945,0.000
988.000,-21.484,5.371,-51.270,-36.621,0.000
992.000,-45.898,3.906,-44.922,-31.738,0.000
996.000,-35.645,0.977,-47.363,-37.109,0.000
1000.000,-26.367,-1.465,-49.316,-34.180,0.000
1004.000,-27.344,-0.977,-41.992,-22.949,0.000
1008.000,-33.203,0.977,-47.363,-29.297,0.000
1012.000,-31.738,-2.441,-51.270,-37.109,0.000
1016.000,-22.949,-3.906,-43.945,-32.227,0.000
1019.000,-31.738,-1.465,-44.434,-25.391,0.000
1023.000,-41.992,-9.766,-47.852,-33.203,0.000
1027.000,-38.086,-12.695,-42.969,-35.156,0.000
1031.000,-33.203,-13.184,-40.527,-31.250,0.000
1035.000,-30.762,-20.020,-41.504,-24.902,0.000
1039.000,-16.113,-19.531,-39.062,-20.020,0.000
1043.000,-20.020,-20.020,-42.969,-22.949,0.000
1047.000,-22.949,-23.438,-41.992,-24.414,0.000
1051.000,-22.461,-24.414,-38.086,-24.902,0.000
1055.000,-29.297,-23.438,-41.016,-36.133,0.000
1059.000,-29.785,-22.949,-43.457,-42.480,0.000
1062.000,-21.973,-21.973,-43.945,-42.969,0.000
1066.000,-24.414,-23.926,-44.434,-40.039,0.000
1070.000,-33.691,-24.902,-33.203,-38.574,0.000
1074.000,-33.691,-22.461,-31.738,-40.039,0.000
1078.000,-33.691,-24.414,-39.551,-52.246,0.000
1082.000,-33.691,-28.809,-41.504,-53.223,0.000
1086.000,-40.039,-28.809,-41.504,-42.969,0.000
1090.000,-33.691,-25.879,-36.621,-47.363,0.000
1094.000,-34.668,-25.391,-36.133,-61.035,0.000
1098.000,-46.387,-26.367,-40.527,-65.430,0.000
1102.000,-41.992,-28.320,-40.039,-55.664,0.000
1105.000,-21.484,-32.715,-37.109,-23.926,0.000
1109.000,1.953,-27.344,-34.668,12.695,0.000
1113.000,-9.277,-14.160,-30.762,9.277,0.000
1117.000,-46.387,-11.719,-36.133,-24.414,0.000
1121.000,-53.223,-12.207,-42.480,-30.273,0.000
1125.000,-24.902,-8.301,-42.480,-7.812,0.000
1129.000,-9.277,-9.766,-41.992,8.789,0.000
1133.000,3.418,-8.789,-41.016,12.695,0.000
1137.000,17.090,-2.930,-48.340,15.625,0.000
1141.000,16.602,-1.465,-46.875,29.297,0.000
1144.000,22.949,-0.488,-41.504,35.156,0.000
1148.000,34.180,0.977,-41.504,29.297,0.000
1152.000,55.664,3.418,-36.133,44.922,0.000
1156.000,52.734,5.371,-29.297,49.316,0.000
1160.000,36.133,3.418,-29.297,27.832,0.000
