timestamp,TP9,AF7,AF8,TP10,Right AUX
4.249000072479248,210.938,673.828,-36.133,194.336,0.000
4.253000020980835,-13.184,-204.590,-43.457,25.879,0.000
4.257000207901001,-239.258,-891.602,-44.922,-173.828,0.000
4.261000156402588,-56.641,-566.406,-42.480,-52.734,0.000
4.265000104904175,199.707,604.492,-34.668,165.527,0.000
4.269000053405762,51.270,888.184,-36.621,87.402,0.000
4.273000001907349,-239.746,-193.359,-44.434,-144.531,0.000
4.277000188827515,-146.484,-858.398,-40.039,-103.516,0.000
4.28000020980835,157.715,159.668,-32.227,140.137,0.000
4.2840001583099365,139.648,718.750,-31.250,145.996,0.000
4.288000106811523,-165.527,-193.848,-35.645,-87.891,0.000
4.29200005531311,-211.426,-786.133,-41.992,-146.484,0.000
4.296000003814697,86.914,-569.824,-33.691,85.449,0.000
4.300000190734863,192.383,497.559,-24.414,194.336,0.000
4.30400013923645,-85.938,684.082,-33.203,-16.602,0.000
4.308000087738037,-244.629,-697.266,-40.039,-162.109,0.000
4.312000036239624,0.977,-436.035,-41.992,-0.977,0.000
4.31600022315979,200.684,937.988,-39.551,172.852,0.000
4.320000171661377,-1.953,805.176,-38.086,44.434,0.000
4.323000192642212,-242.676,-476.562,-41.016,-161.621,0.000
4.327000141143799,-78.125,-737.793,-37.598,-69.336,0.000
4.331000089645386,204.590,462.402,-33.691,152.832,0.000
4.335000038146973,89.355,637.695,-42.969,94.727,0.000
4.339000225067139,-217.773,-577.148,-46.875,-137.695,0.000
4.343000173568726,-146.973,-853.027,-36.133,-106.934,0.000
4.3470001220703125,91.797,203.613,-22.949,90.820,0.000
4.351000070571899,113.281,562.012,-23.438,139.648,0.000
4.355000019073486,-15.625,1.465,-32.227,22.949,0.000
4.359000205993652,-117.188,-291.504,-31.250,-72.754,0.000
4.362000226974487,-5.859,83.496,-28.320,24.414,0.000
4.366000175476074,104.492,579.590,-33.691,121.094,0.000
4.370000123977661,9.766,435.547,-37.598,36.133,0.000
4.374000072479248,-111.328,-73.242,-39.551,-82.031,0.000
4.378000020980835,-42.969,-327.637,-40.039,-32.715,0.000
4.382000207901001,76.172,141.602,-37.598,83.984,0.000
4.386000156402588,37.598,-185.059,-38.574,59.082,0.000
4.390000104904175,-94.238,-637.207,-39.062,-71.289,0.000
4.394000053405762,-87.402,-38.574,-42.969,-79.102,0.000
4.398000001907349,47.363,327.637,-42.480,53.223,0.000
4.402000188827515,73.242,517.578,-40.039,89.844,0.000
4.40500020980835,-63.965,325.684,-43.945,-37.598,0.000
4.4090001583099365,-126.953,-11.230,-47.852,-104.004,0.000
4.413000106811523,3.906,-25.391,-43.945,13.672,0.000
4.41700005531311,98.145,397.461,-36.133,105.957,0.000
4.421000003814697,-13.672,447.754,-37.109,11.719,0.000
